Id,Target
ID_e8de4c8b6,4
ID_1e986fd2f,2
ID_2315540c3,2
ID_a7ca1bc2f,2
ID_4ff37eb55,2
ID_41cea17bb,2
ID_668da58a4,4
ID_84760507c,4
ID_b6b88c2fd,4
ID_1bbcf6f2a,4
ID_fb3c0b901,4
ID_83a8404fa,4
ID_c7dec97d9,4
ID_7e909990f,4
ID_47576f7de,4
ID_ddb193d7c,4
ID_ac050c318,4
ID_7bea8b7eb,4
ID_465637138,4
ID_b0e855d8b,2
ID_3244a047c,3
ID_7f40761fa,3
ID_4400d1e57,1
ID_9013d49d6,1
ID_110fe1371,1
ID_fff699d59,1
ID_5b1909dd6,1
ID_8408c4232,1
ID_08b572c31,1
ID_35d340ca0,1
ID_52eb93f19,1
ID_420d53c4d,1
ID_bbfd1da4d,4
ID_a6a4a993e,4
ID_ebb2cee11,4
ID_02cdd5b3c,4
ID_b3d00cc2f,4
ID_138a2af88,2
ID_88750e087,2
ID_dc82b3084,2
ID_6aae3faf7,1
ID_9bb4e26c4,4
ID_25dda1919,4
ID_66b776e3e,4
ID_6c80f3762,4
ID_602cd7354,4
ID_7bb015be0,4
ID_1eb139773,4
ID_c10b8928b,4
ID_50f013b28,4
ID_cf8030fe0,4
ID_15d1b2d33,4
ID_378a34857,4
ID_a12a9e0a0,4
ID_2a0949b5b,3
ID_fc1c38de4,3
ID_f7eff151f,3
ID_bbd29764a,3
ID_6e1827173,4
ID_80e0cd8ca,4
ID_fb68e414f,4
ID_7c6284920,4
ID_4bbdd844f,4
ID_f68dea090,4
ID_69c804ac7,4
ID_b83d640b2,4
ID_82ef402b0,4
ID_495b0329f,4
ID_4186e86fe,4
ID_0a06026cc,4
ID_556e29145,4
ID_9d8d71e29,4
ID_e4684e83e,4
ID_4dc90bb5e,4
ID_58bd91ca6,4
ID_8e19cea60,4
ID_f4fc8801e,4
ID_4bd64fdf5,4
ID_769474d62,4
ID_82de4112e,4
ID_ef373b137,4
ID_81ea43355,4
ID_01be0ed19,4
ID_9260521b8,4
ID_6ee1b80d9,4
ID_1720d8ff0,2
ID_010a9e5a9,2
ID_19b29e7eb,2
ID_f93b30101,4
ID_191ffa28f,4
ID_2f2d75909,4
ID_33eb70a70,4
ID_d6b621053,4
ID_a71c21095,4
ID_e95652aad,4
ID_17549f26c,4
ID_4d1d098ef,4
ID_feec8baed,4
ID_f211c3ca2,1
ID_c8604c1fe,1
ID_f8750e30f,4
ID_4647e464a,3
ID_dc778ce91,3
ID_b4473cbab,3
ID_b26ad4a48,3
ID_98e7a7a2e,3
ID_55fd9f736,3
ID_99e58a980,4
ID_ccad771db,4
ID_f364fa431,4
ID_9d737cfba,4
ID_94e79ec19,2
ID_f57bd173a,2
ID_09563bc9c,2
ID_67b249995,2
ID_2c6e66d26,2
ID_bdcf3b664,2
ID_c171e1289,2
ID_41c4fdc97,2
ID_de9b9c2ab,4
ID_32e1a2f04,4
ID_b323750af,4
ID_eddc2f052,4
ID_ea0f4d681,4
ID_2b40a226b,4
ID_1446b9444,4
ID_9a1ad104f,4
ID_23532feef,1
ID_d04a57e1f,1
ID_b5421e70a,1
ID_25db5f861,4
ID_60a74f613,4
ID_af659494c,4
ID_7bd0cbcd5,4
ID_aa323b1b6,4
ID_799611929,3
ID_97cfb3aee,3
ID_5ebbc36b8,3
ID_70a0da4ff,3
ID_aad065474,4
ID_f17ab32cd,4
ID_f6f69935d,4
ID_bb8c46bb6,4
ID_0cc705c55,4
ID_d9f9ad929,4
ID_a492acb2f,4
ID_d33b5753c,4
ID_4f811db7f,4
ID_f33724ddb,4
ID_4be613ba9,4
ID_02a7ec9ee,4
ID_06b957178,3
ID_b6f2dff9d,3
ID_3d02f2ce9,3
ID_5e44d7c32,3
ID_1cc864f71,3
ID_99f76220c,4
ID_17f5b5dea,4
ID_85110d0dc,3
ID_0b99dcaee,3
ID_b1050c6cf,4
ID_bc9ee683d,1
ID_5a4330ae1,1
ID_55ec8eb3a,1
ID_5d1721b9d,1
ID_4ccde2da0,4
ID_a60d7b31b,4
ID_8491b3fed,4
ID_8bfe9654b,4
ID_7b103c97f,4
ID_3296d6e62,4
ID_86e5ac8ec,4
ID_eafa7d30c,4
ID_2c247b0c3,4
ID_118150b9d,4
ID_7d7f7a6ee,4
ID_deffa3786,4
ID_9c96c386b,4
ID_767d834a8,2
ID_0a695599f,2
ID_50a18bbdd,2
ID_9aba745b4,4
ID_db07bd479,4
ID_fade00ba2,4
ID_e967981bc,4
ID_1387eb2bc,4
ID_fa115f216,4
ID_33c062e27,4
ID_1e5219edc,4
ID_920924dfa,4
ID_3e5383563,4
ID_e4ddb0081,4
ID_f2bc53abe,4
ID_8fad43271,4
ID_ca5283ca0,4
ID_2bb9408b2,4
ID_9ba473b1d,4
ID_585dcdf11,4
ID_27cd435be,4
ID_2dc8dffd1,4
ID_0e68cd2b2,4
ID_905395d99,4
ID_1574d08fe,4
ID_78b44a56b,4
ID_88c08f1a8,4
ID_8d0848006,4
ID_547aef495,4
ID_45b5a0807,4
ID_ebd1d730e,4
ID_ebdf69805,4
ID_8967e8efe,4
ID_8468b31c3,4
ID_d9b57750c,4
ID_f4a82748b,4
ID_fcd573f1c,4
ID_34a7a7896,4
ID_c873e9cd1,4
ID_42c583b92,4
ID_aaf55d93d,4
ID_89bc6d3d5,4
ID_4ded48fb6,4
ID_b459a8cfc,2
ID_892c53dfb,2
ID_0e9f29cf4,2
ID_e0eb27fae,2
ID_c02946fad,2
ID_4902d19cf,4
ID_61f657af4,4
ID_18f1dab89,4
ID_2a201345d,4
ID_3a86b66fa,4
ID_b2bc9756c,4
ID_c8ed8a778,4
ID_39b2fcb04,4
ID_a6bb9e1a6,4
ID_69a02d2b7,4
ID_c649ac2cd,2
ID_40aefb23f,2
ID_2fe4362ec,4
ID_5a8ca2fed,4
ID_53604f493,4
ID_f9be30ce1,4
ID_f390eba64,4
ID_fff79ae3f,4
ID_048727c2e,3
ID_ca2a7926f,3
ID_52ac1570b,3
ID_1cc6fae37,3
ID_ef51539fa,3
ID_546120b2d,4
ID_1bbfa6c4c,4
ID_aba6aaff6,4
ID_39fb869b9,4
ID_f536c892a,4
ID_6f7ba758d,4
ID_3ad3dfcfa,1
ID_71632293e,1
ID_388d2adf7,1
ID_61623df40,1
ID_8feababc6,3
ID_f7c9c626d,3
ID_7341890c2,4
ID_0a5a3dc78,4
ID_908d8f6c3,4
ID_391ce4fd2,4
ID_fcd6d937d,4
ID_eecaebb35,4
ID_e0703f1d7,4
ID_bcb8e2086,4
ID_83280c2db,4
ID_811aa23f2,4
ID_182f09d09,2
ID_4ec861d95,2
ID_d39ac3df5,4
ID_f85528677,4
ID_11d3f5888,4
ID_b94128f69,3
ID_30a2c5bea,3
ID_c9b7a5399,3
ID_a899f6a34,2
ID_2570ce5a5,2
ID_356efce43,2
ID_c88835679,2
ID_337267720,2
ID_92c2eec5f,2
ID_47aa04d1f,2
ID_3a8074a80,2
ID_9b4c9a4d4,2
ID_618f30ca5,4
ID_8afc30235,4
ID_a951bc419,4
ID_23c273cc1,4
ID_63a9348ee,4
ID_f0abcb308,4
ID_b9f43b2e4,4
ID_adcac17b8,4
ID_81ac81eed,4
ID_ae49982e3,4
ID_1b487bc58,4
ID_3dcfff0f4,3
ID_996ba5efe,3
ID_953472cb1,4
ID_a81a86a32,4
ID_3c864fcbb,4
ID_c6822c4ea,1
ID_eecec233b,1
ID_b86627fbb,1
ID_da4fd25d7,1
ID_0b3ba8cbe,4
ID_430fc8e89,4
ID_1e90e001b,4
ID_2ea511a5b,4
ID_4a8d0175e,4
ID_b08149985,4
ID_126c5e90c,4
ID_87416f969,3
ID_e5c2bb49d,3
ID_85d5cd65c,4
ID_06f0b77fe,4
ID_6aebaf4ff,4
ID_3bba7f55d,4
ID_3651438d6,3
ID_b5e002b7c,3
ID_dad17ee1d,3
ID_50e2d4e1d,3
ID_b186ecc78,4
ID_ecf345830,1
ID_84009ac3b,1
ID_d4a1e44eb,1
ID_1fae4ef70,1
ID_5160e7415,1
ID_5de6cd540,1
ID_11c3a0427,4
ID_b92e864cd,4
ID_59fb1dd00,4
ID_14ae77095,4
ID_88afd0d22,4
ID_a66147983,4
ID_4073c21e5,4
ID_1248345b8,4
ID_6bef3bd49,4
ID_6a95e6fc3,4
ID_698a14d85,4
ID_6376c3d31,4
ID_aa5d58feb,4
ID_0e48a8d52,4
ID_675d22b87,2
ID_f551efbc8,2
ID_c3f9e3c46,2
ID_e8e7bd26b,4
ID_7d2e08a7f,4
ID_cc8af4c81,4
ID_eb707888e,4
ID_9d9f3d48c,4
ID_2f5fc3c82,4
ID_492a07dd5,4
ID_a9317061d,4
ID_c5a3330f4,4
ID_62ade1515,4
ID_e87730bf8,4
ID_64ce4d1d1,4
ID_857318d03,4
ID_95d8b0982,4
ID_e999f94ff,2
ID_45479c55a,2
ID_773ba10f6,2
ID_e86a26bcd,2
ID_62d86650f,2
ID_d41a5886e,2
ID_b03a13690,4
ID_06218776d,4
ID_5aae8186c,4
ID_7db550275,4
ID_1c3b8b3d5,4
ID_f208ac65a,4
ID_cea4dc9da,4
ID_50d3b4655,4
ID_b4272fe57,4
ID_7d88ba9e4,4
ID_421e6b342,4
ID_38b08827c,2
ID_10e122aaa,2
ID_86e0e7735,2
ID_8381a9e14,2
ID_315660366,2
ID_e5d51a032,4
ID_58eabc2a0,4
ID_2d2b0c49d,4
ID_4ae122374,4
ID_f590bbb2e,3
ID_ce733a4eb,3
ID_59d628b02,3
ID_7b31b6729,4
ID_3b3469cf7,4
ID_8551fb10c,4
ID_a3b588d74,4
ID_eb186be34,4
ID_d3b16fb72,3
ID_9c0342d92,3
ID_048c91a1b,3
ID_c25c1e9b6,3
ID_f4863a6be,3
ID_8bd92a3bd,3
ID_3bc7c4306,4
ID_30ccd5f04,4
ID_da85e3483,4
ID_afbd28a36,4
ID_665e8792d,4
ID_f995a7a36,4
ID_729f1ecf3,4
ID_a83e3c53a,4
ID_4de319fca,4
ID_83b0d282c,4
ID_bc4bddd4a,4
ID_6c7c7b8f5,3
ID_b3d0784fc,3
ID_20890e98e,1
ID_345cd32b7,1
ID_20e8e70af,1
ID_b30e48ce3,1
ID_bf8a5c633,2
ID_3d2e0a65d,2
ID_e9e957298,1
ID_6004172d2,2
ID_3f7b8f2db,2
ID_fd6cc8def,4
ID_a470d4972,4
ID_9d629a0ff,2
ID_151ec657f,2
ID_facb3d00d,2
ID_69d81309f,2
ID_de63d9ca3,2
ID_33de543fb,2
ID_75ece246a,2
ID_3639556cc,4
ID_43d8cc613,4
ID_b6a37cb7d,4
ID_ae49790b8,4
ID_21e0e9a16,4
ID_ca8875b64,4
ID_f0083f855,4
ID_1033ebe54,4
ID_1fbf535be,4
ID_d3bc0e8b0,4
ID_344781f19,4
ID_a86750e14,4
ID_4de3ada1e,4
ID_407cf4dad,4
ID_82bea53de,4
ID_4c9da428a,4
ID_ee16bde15,4
ID_1e1e92245,4
ID_4e2c4cec3,4
ID_5bb758d2c,4
ID_19be3ecd2,4
ID_a73708977,4
ID_edb1ea188,4
ID_47a7fa941,2
ID_c77536d60,2
ID_d67489500,2
ID_604e0b361,2
ID_3a4750bea,2
ID_599b60405,4
ID_1a89e4ced,4
ID_ce31c4db2,4
ID_8e3ec9db3,4
ID_e0b43bcd7,4
ID_46859f9d7,4
ID_33243cb08,4
ID_2cb910634,1
ID_10212659e,1
ID_68d99c8a1,1
ID_89d283ff5,2
ID_774f232fd,2
ID_68eda14be,2
ID_3dfcf723c,2
ID_22137a0db,1
ID_c86327af7,1
ID_3400fa92f,4
ID_22899fe25,4
ID_e80fb652b,4
ID_331cf3420,4
ID_ec508350f,4
ID_b455825d9,4
ID_eeb0c1faa,4
ID_56b07e8a0,4
ID_ea654fc54,4
ID_1f4293cd8,4
ID_ca101a3de,4
ID_803a6e3da,4
ID_84c1a95c4,4
ID_a078af1df,2
ID_34dcbf486,2
ID_a120962ba,2
ID_bce554d9d,2
ID_e986429fd,3
ID_208b3243e,3
ID_cbddc6fda,1
ID_8cf71807e,1
ID_914018719,1
ID_e06bf7a88,1
ID_5a3d67c13,1
ID_91429b3cf,2
ID_32ba4e76c,2
ID_be3ad4fb9,2
ID_7631f9011,2
ID_1d778d964,2
ID_29029353a,3
ID_baca05c73,3
ID_2477cfac6,3
ID_ec272de2a,3
ID_3c3df8b22,3
ID_1b71c3b10,4
ID_76174fb5f,4
ID_4b979ce4c,4
ID_96a78388c,4
ID_bb3de4d28,4
ID_a790ee955,2
ID_2a4333684,2
ID_25d945015,2
ID_22886534c,2
ID_6b939f366,2
ID_d8e81022b,2
ID_0a3b64e42,4
ID_d893b6653,4
ID_903a57e6f,4
ID_09eb64329,4
ID_f71ea3e73,1
ID_c1457bcf7,1
ID_f65d6cb1e,1
ID_7a97908d6,2
ID_a4d227ea9,1
ID_be39a88aa,2
ID_2759e8043,4
ID_373b98bf6,4
ID_7c21d4111,4
ID_bb38ae4a3,4
ID_d9b027172,4
ID_ef91c030c,2
ID_63f33a5cc,2
ID_5e74e2ebd,2
ID_dd8383c8d,2
ID_04b4bff38,2
ID_18f23be74,2
ID_8ab344c93,2
ID_54a17a52c,2
ID_fb7f3d01d,2
ID_1d42e2791,3
ID_27e6cb869,3
ID_5d9168077,3
ID_5cb765aa4,1
ID_2d10b137f,1
ID_097150421,2
ID_9c4d19c12,2
ID_3e4e48674,2
ID_577c23b92,3
ID_8b801f2a4,3
ID_c5e3a8284,3
ID_9c07afe04,3
ID_b70e4bde4,4
ID_fbbce2c93,4
ID_cfe57b807,2
ID_a0698ec25,2
ID_9596ebc24,2
ID_b118725cf,2
ID_9ddb0c554,2
ID_6ccbb3ee3,3
ID_6ed3fdb12,3
ID_88499e156,2
ID_8c692b976,2
ID_feb24425e,2
ID_2f954d3e6,2
ID_a8947eeb3,2
ID_3fc1b001a,2
ID_0ceb25253,4
ID_3c524a670,4
ID_d75838c35,4
ID_6b41d73fd,4
ID_0173ee9bd,4
ID_f83546bbe,4
ID_acff529b8,4
ID_1d8223eac,4
ID_f411d23a6,4
ID_908a278c8,4
ID_e50b33cd2,4
ID_176c84f69,3
ID_5717be2f0,4
ID_bb6830eb0,4
ID_2f7a3f14a,4
ID_e0dc3bf4f,2
ID_0df750b1f,2
ID_e149fbba6,2
ID_7e8d45b0e,4
ID_2a3fa9353,4
ID_d0af4fe5c,4
ID_46f72b353,4
ID_62f1311a5,4
ID_c0643d581,4
ID_1335572c3,2
ID_607c142db,2
ID_b5706b793,2
ID_c6fbf9a17,2
ID_27483b473,2
ID_af8f3e7a3,2
ID_77185c6a0,2
ID_e6e31294c,4
ID_e6f9980ac,3
ID_83d3b1276,3
ID_f744a32f5,1
ID_60d4be525,1
ID_d278e78b9,1
ID_cdef4bb25,2
ID_582baea95,2
ID_90b0856c4,2
ID_07b474f52,2
ID_aae586b17,2
ID_3411e2f62,2
ID_34198afd1,2
ID_8f0d97c72,2
ID_30666457f,2
ID_0c35a7476,2
ID_2bd99e01b,3
ID_3b5cafa67,3
ID_f78006324,3
ID_6fbe84e3c,4
ID_1d58f2923,4
ID_1a61b5d3b,4
ID_17b268b84,4
ID_746e3e69f,4
ID_7ac4bb1c4,3
ID_96fef600e,3
ID_afd0373c2,3
ID_b3ac9b9e0,3
ID_07895c77f,4
ID_f5eebc5bb,4
ID_133dc17f1,4
ID_a15014942,4
ID_72a24c107,4
ID_bd1b6910a,4
ID_9db1f5468,4
ID_d07faf6b4,4
ID_1f198a024,4
ID_bb9d0e176,2
ID_50c6bbf06,2
ID_326bd5c7c,2
ID_53f8683d7,2
ID_982a6d335,2
ID_9acbc4ad4,4
ID_94d6e5203,4
ID_51812be32,4
ID_d50087b22,4
ID_a0d65c59e,4
ID_2d50a3afb,4
ID_8e693c8e7,4
ID_63312e786,4
ID_ac4b75a3b,4
ID_001ed8ac7,4
ID_c38103fd3,4
ID_327ec07f9,4
ID_03cf524d0,4
ID_89c4066fc,4
ID_1a1857d09,4
ID_61f895e96,3
ID_4cb452a12,3
ID_476d8821a,3
ID_8edec54c8,3
ID_8e852ade5,2
ID_8de8b881e,2
ID_d124bdf78,2
ID_6b8c8bea5,2
ID_dc99dc189,4
ID_d68dc3e07,4
ID_285e82e74,4
ID_509450dc3,4
ID_ecfc891fd,4
ID_daeab948f,4
ID_e98b98747,4
ID_904781cfa,2
ID_82a6f208b,2
ID_943f4445b,2
ID_dede0f763,2
ID_54718416e,2
ID_6b52d31d8,4
ID_ec75ac7db,4
ID_e0be8b96f,4
ID_0ea475d1b,4
ID_e1683cae3,4
ID_d282abf5b,4
ID_aae9db387,4
ID_76e7f7a45,4
ID_45795349b,4
ID_cc60d8fad,4
ID_27e15f604,4
ID_597628ccc,4
ID_d329293fb,4
ID_4df98e404,4
ID_62e9082b4,4
ID_f5c2c4e5a,4
ID_e50505ed3,4
ID_145d572a4,4
ID_f91d53796,4
ID_c8649572a,4
ID_f889fd1e7,4
ID_f21c4583d,4
ID_d9371cecd,3
ID_a85384c34,3
ID_6e8603405,3
ID_5c34195c7,4
ID_684ac0847,4
ID_722ae1ab5,4
ID_b4da46362,4
ID_c2f7fc971,4
ID_6a6f055a1,4
ID_8c9d0f707,4
ID_c39fbbff1,4
ID_511373fe8,4
ID_8403aa62f,4
ID_97b5520ac,4
ID_28cee0839,4
ID_186156bfd,4
ID_242c9edb1,4
ID_fd6615cb7,4
ID_5767fbe13,4
ID_20efc35ea,4
ID_d0ed81fa2,4
ID_277555e31,4
ID_367a01490,4
ID_a5c9898cc,4
ID_9016d5308,4
ID_0d7f928c0,4
ID_0a1b7da0b,4
ID_dc96c3912,4
ID_77d447e93,4
ID_9650c0141,4
ID_5930442ef,4
ID_553020449,1
ID_67157800b,1
ID_efb9eb314,1
ID_f69c833bb,1
ID_f260e1507,1
ID_81b5811ba,4
ID_89e19c1fe,4
ID_e497608d4,4
ID_9233e06e6,4
ID_2b1366d89,4
ID_32b3ec4fb,4
ID_e633645b2,4
ID_946f3d14e,4
ID_37eca8f67,4
ID_9cce08822,4
ID_c2821672f,4
ID_22348b2ff,4
ID_955a568da,4
ID_71b465cc7,4
ID_ba021d081,4
ID_a2bce5644,4
ID_6c01d2eae,4
ID_d3606dfb4,4
ID_fd8750566,4
ID_ade15990c,4
ID_a2fef5dcc,4
ID_519dc11c1,2
ID_c6148e593,2
ID_393cbe40f,2
ID_5eb503a1c,1
ID_dce9c12e8,1
ID_92790f7dc,1
ID_466758685,1
ID_2eeb2e0a0,4
ID_a5b999e4c,4
ID_0b5b5afe2,4
ID_867e232d1,4
ID_893ac6b8d,4
ID_8e03b9bdf,4
ID_7f2761cb5,4
ID_5648fdd53,4
ID_52c573719,4
ID_454a87ebf,4
ID_4d9e7465a,3
ID_4b155f88f,3
ID_3589abfa4,3
ID_3bacbb594,3
ID_a5a4f3785,3
ID_49b28f0a9,1
ID_5e8c5d630,1
ID_765ad7062,1
ID_8bdae8a4f,4
ID_e06716579,4
ID_b82795b3a,4
ID_2303e6843,4
ID_422553450,4
ID_f374bd232,4
ID_1c368549a,2
ID_a4c13b027,2
ID_4046f72c9,2
ID_b37672a4e,2
ID_bd2faa01c,2
ID_9a26f2c01,4
ID_7f49e3c4a,4
ID_7b4a99ddb,4
ID_799280a36,4
ID_03873d255,3
ID_da6830c48,3
ID_6d973b3d4,4
ID_1aef97e9c,4
ID_dbd74857d,4
ID_1163fd5a8,4
ID_1e2169ff2,4
ID_1c1e2dd72,4
ID_042e55899,4
ID_ef3846ac6,4
ID_e0a712d44,4
ID_cb12d0a0e,4
ID_2a18e28f5,4
ID_70689f160,4
ID_dcd5b130b,4
ID_3fcf46986,4
ID_625b68701,4
ID_bcef3e355,4
ID_eb8aa94e6,4
ID_cd5316526,4
ID_5e25fa2cd,4
ID_f89341453,4
ID_c9c700687,4
ID_99c043cc8,4
ID_9bdcdd9cc,4
ID_ab45cc66b,4
ID_0ba8423ae,4
ID_6f9d8c69a,4
ID_dd70f7112,4
ID_eeeefaf23,4
ID_3185f16d6,4
ID_e03eb76b9,4
ID_d53c2e6cb,4
ID_7c5ab354d,4
ID_2af82c674,4
ID_ad23ba51f,4
ID_481e089ae,4
ID_6298c1ee5,4
ID_f63e912bd,4
ID_fdc794b59,4
ID_367520c75,4
ID_5763e2c4c,4
ID_be01788d4,4
ID_efe0dafd1,4
ID_1ed1427eb,4
ID_665336e6b,4
ID_5ed2f2c1d,4
ID_beb2d7aea,4
ID_c2636a30c,4
ID_c275d3582,4
ID_e9dbea898,4
ID_a6a1e594b,4
ID_a128afb06,4
ID_6d3fed02b,4
ID_01e21d595,4
ID_49f592f42,4
ID_056775fdf,4
ID_28f739e39,4
ID_8477e1820,4
ID_27f768599,4
ID_c9fdb7266,4
ID_ab4a17f85,4
ID_32feda18f,2
ID_af4b833f2,2
ID_2e46907e8,2
ID_f809c1463,2
ID_334548b39,4
ID_1f1a9626d,4
ID_b1aaceb56,4
ID_565016bed,4
ID_c269ea3da,4
ID_c8e00a29a,4
ID_05b30bad7,4
ID_c8aded83c,4
ID_e6ac5108c,4
ID_df2a9411e,4
ID_c5dd15f08,4
ID_ab7b346cb,4
ID_370881619,4
ID_6ab843ebf,4
ID_dc155d379,4
ID_b88688516,4
ID_64aff97b6,4
ID_2d8f259df,4
ID_9a41a63e0,4
ID_a6f51d4e9,4
ID_30304964d,4
ID_2a87058be,4
ID_6033f6dbe,4
ID_18bd159d6,4
ID_a2f03bcdf,4
ID_5ad8827e4,4
ID_b1561bfb5,4
ID_3287c24cb,4
ID_9956e249d,4
ID_d07d3ddf0,4
ID_24b00640e,4
ID_54f8f0481,4
ID_4f2ec2b64,4
ID_d2084c87b,4
ID_3e3e9489e,4
ID_a73eb2f21,4
ID_19b3ffb28,4
ID_9da2cea13,4
ID_9460044ee,4
ID_b0e43136f,4
ID_6ac772b11,4
ID_41ab0f18e,2
ID_df8352129,2
ID_8ecbd9128,2
ID_ddd7c3c5b,2
ID_3889c0447,2
ID_7f8581d4f,2
ID_7eb0143f2,2
ID_c123e68c4,4
ID_4eeddb30a,4
ID_4e4151d41,4
ID_10c17ed08,4
ID_167bf03f8,4
ID_67f84cad3,4
ID_fdcdd22b6,4
ID_e6752cafc,4
ID_be5ad4cba,4
ID_5d11b0583,4
ID_24481f0f4,4
ID_4463ba739,4
ID_9bd276208,4
ID_351f35ed5,4
ID_404264a0c,4
ID_734675059,1
ID_e9b821d5a,1
ID_dbd598c7b,1
ID_bd564428f,1
ID_9c38afa8d,1
ID_468a14f8d,1
ID_c8e8cfea6,4
ID_e5de317fc,4
ID_387a48721,4
ID_0e42a92ac,4
ID_6846cbaac,4
ID_5ea92221e,4
ID_0dad5033b,4
ID_3d5e6fa38,4
ID_85ad6f8af,4
ID_36ad6840e,4
ID_9323f5ee4,4
ID_19991e931,4
ID_9ebf23eb7,4
ID_227736d73,4
ID_9321b0df7,4
ID_88d56f378,4
ID_705a74481,4
ID_9421351f3,4
ID_73bc0b8b1,4
ID_2e7db0af2,4
ID_d1a43faca,4
ID_7c69ff92b,4
ID_04f1e5765,4
ID_9d1864107,4
ID_0a6425823,4
ID_912de78ca,4
ID_71188d37b,4
ID_2a3731cbf,4
ID_cd5e658a7,4
ID_3ffe59a68,4
ID_5db1bc110,4
ID_95d9b80f8,4
ID_59e79be66,4
ID_6300f8938,4
ID_f5e8a56b0,4
ID_7e57b6470,4
ID_7606bd3ad,4
ID_b8f141aa1,4
ID_1b114b646,4
ID_d9c6b628b,4
ID_6d4c95642,4
ID_d45817f89,4
ID_e4d7b971a,4
ID_ab933e7ab,4
ID_009603cd8,4
ID_7d548c06c,4
ID_878a0bf87,4
ID_cb5f684a6,4
ID_15c481789,4
ID_56ecb3520,4
ID_6e0a92859,4
ID_fa442a75d,4
ID_685c516be,4
ID_81ff9e5d0,4
ID_a9f958c00,4
ID_f882a05a8,4
ID_8115a6fdf,4
ID_db01e00ea,4
ID_d417ebdc9,3
ID_353558efa,3
ID_febf86d69,3
ID_3ea60397c,3
ID_d4d9c21aa,3
ID_22c6480bd,3
ID_205dfd9c8,4
ID_587ca3014,4
ID_bb582fcd2,4
ID_1f92381b8,4
ID_db6e4afa4,3
ID_cd44598f1,3
ID_758fd5b7b,3
ID_b760831cb,3
ID_295ef88fa,3
ID_a59749829,3
ID_14de76296,4
ID_03b7e3197,4
ID_bab3c29d5,4
ID_0ed97d974,4
ID_8ef624f38,4
ID_c4dc8f1f7,4
ID_a4782720b,4
ID_99ab04d8f,4
ID_0889dfdb6,4
ID_a6322953e,4
ID_31e52b3a8,4
ID_9eff780b3,4
ID_47cf8924d,4
ID_042bd3a25,4
ID_742ea8fa0,4
ID_e8d945c46,4
ID_16afc4e48,4
ID_5a2248e30,4
ID_2be76ba28,4
ID_e1172a7f6,3
ID_d5c96b1bc,4
ID_64aecd454,4
ID_ed05b75ae,1
ID_5ed748141,1
ID_bab4f061f,1
ID_6106d86e6,1
ID_370091dc7,1
ID_354197c3e,3
ID_5be3ef2c1,3
ID_75112323d,3
ID_4fb722b34,3
ID_989d93ad5,3
ID_278550163,3
ID_016f875fa,4
ID_6adaef240,4
ID_c4bd6fa22,4
ID_b406ab7f5,4
ID_365eb228b,4
ID_27a15e58a,4
ID_77285cab6,2
ID_58147f1ec,3
ID_0161d4de9,2
ID_a38bc4139,3
ID_fadc39d14,4
ID_7e5c5030b,4
ID_ff87ff7b3,4
ID_85206ecb5,4
ID_fcde62f8b,4
ID_248fe9d48,3
ID_c26c662e6,3
ID_8807aae5d,3
ID_0f1de5a10,3
ID_1896c5e55,3
ID_911277bc2,4
ID_7586d1c63,3
ID_b9808c506,4
ID_7726a1f9d,4
ID_d4b01ce34,4
ID_2a4c962ac,4
ID_e04efca44,4
ID_2ee3809b2,4
ID_a7bf6fba4,4
ID_34bd3c510,4
ID_d5627a404,4
ID_ff44e4bf0,4
ID_cf4381919,4
ID_2b644940b,4
ID_b4752f963,3
ID_dd2d489ed,3
ID_7655e6de4,3
ID_85784eae6,3
ID_5560c2f9a,3
ID_bc470d4ef,3
ID_9bb845c47,4
ID_30ce73347,4
ID_628fe3f51,4
ID_09b3e80c6,4
ID_295385355,4
ID_17774fddf,4
ID_ed7c077f7,4
ID_ceebc03ab,1
ID_a856f286b,1
ID_4d2e4b820,4
ID_c1724f824,4
ID_29da8aac3,4
ID_f6339035f,4
ID_12a708cbc,4
ID_b97fc872e,4
ID_346aaedb6,4
ID_3729d9856,4
ID_cd6e71dbb,4
ID_576015ea3,1
ID_41d36c31c,2
ID_14e853dec,4
ID_cda9ea156,4
ID_73d3fd2e4,4
ID_7a00bae9b,4
ID_47c8e8ccb,2
ID_9b0d42b3b,2
ID_091129ce2,2
ID_953612ab6,2
ID_43f35a2d0,2
ID_c65d8e90c,2
ID_55bac8c81,2
ID_57c0f05d4,2
ID_16d9ea969,2
ID_dd1e4333b,4
ID_3efe883a4,4
ID_55da1860d,4
ID_efe6aad74,4
ID_582fc7e8f,4
ID_3c92e2287,4
ID_42d9dbc15,4
ID_787b2b99e,4
ID_3dae37c90,4
ID_7500b277e,4
ID_10954c079,4
ID_44a8af5de,4
ID_a6b672395,4
ID_41834d52b,4
ID_d31339d43,4
ID_d9eff70e4,4
ID_13651939a,4
ID_079f189f9,2
ID_467953fa4,2
ID_45c0398a6,2
ID_1182a8836,2
ID_ad345814a,2
ID_492a38d4f,2
ID_eb3f4ac01,2
ID_088ddfab0,2
ID_60f323123,2
ID_735b7d05c,2
ID_8de9e9064,2
ID_456256968,4
ID_b63708af8,4
ID_6c4f42042,4
ID_54365b171,4
ID_c36d747a5,4
ID_854323287,3
ID_1b6cca7a7,3
ID_6aa717111,3
ID_6cffdd2ef,3
ID_9836d4a84,3
ID_141e040dc,4
ID_4b9da42fa,4
